"location.long","location.lat","timestamp","burst_","step_id_","case_","x1_","y1_","x2_","y2_","t1_","t2_","dt_","sl_","ta_","individual.local.identifier","utm.northing","x2_.1"
-8.53389509856706,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966230.46010827,-1188940.41517034,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,149.736383931712,69.6198922710061,"B2",-1188940.41517034,-1.3254117066645
-8.53389986495576,TRUE,"2013-12-20 15:12:00",3,74,FALSE,4965870.73294459,-1189059.12043278,4966647.00956609,-1188988.99906464,"2013-12-20 15:12:00","2013-12-20 15:27:15",15.25,776.723296906461,-113.063419994677,"B2",-1188988.99906464,-1.32238149249497
-8.53390864456691,TRUE,"2013-12-20 15:42:31",3,76,FALSE,4965490.5358411,-1189032.87616972,4965599.68531984,-1188869.7610079,"2013-12-20 15:42:31","2013-12-20 15:57:53",15.3666666666667,174.305449647732,-157.97376366492,"B2",-1188869.7610079,-1.32999813808459
-8.53391273583499,TRUE,"2013-12-21 06:25:41",4,85,FALSE,4965837.55214523,-1189148.91704429,4965858.16604528,-1188900.06175839,"2013-12-21 06:25:41","2013-12-21 06:40:57",15.2666666666667,224.527466610173,76.8770803932394,"B2",-1188900.06175839,-1.32811755052408
-8.53391503075389,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4966048.46014287,-1188922.27020757,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,62.5892510354024,159.090940581617,"B2",-1188922.27020757,-1.3267331691077
-8.53391725357877,TRUE,"2013-12-19 07:38:14",1,6,FALSE,4966105.30974484,-1189163.34602433,4966253.66553641,-1188946.18488602,"2013-12-19 07:38:14","2013-12-19 07:53:29",15.25,267.486248348172,-17.8666773574972,"B2",-1188946.18488602,-1.3252403649167
-8.53392032337748,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966093.35378359,-1188928.17461896,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,80.2729769492928,127.64297164501,"B2",-1188928.17461896,-1.32640602432864
-8.53393087990106,TRUE,"2013-12-20 09:16:02",3,51,FALSE,4965339.88208836,-1189017.78826401,4965369.24395337,-1188846.37078147,"2013-12-20 09:16:02","2013-12-20 09:31:32",15.5,402.071010563319,32.9136312339224,"B2",-1188846.37078147,-1.33167177162261
-8.53393272123381,TRUE,"2013-12-19 10:28:48",1,17,FALSE,4965956.40487615,-1189182.60085043,4966312.39842787,-1188955.10545756,"2013-12-19 10:28:48","2013-12-19 10:44:22",15.5666666666667,394.241903559699,6.72732064042606,"B2",-1188955.10545756,-1.32481139307985
-8.53395086033755,TRUE,"2013-12-21 10:09:28",4,100,FALSE,4966100.63130119,-1189013.90907081,4966167.39230055,-1188940.96424648,"2013-12-21 10:09:28","2013-12-21 10:25:15",15.7833333333333,129.89871703437,63.8628702364735,"B2",-1188940.96424648,-1.32586398063808
-8.53395866047099,TRUE,"2013-12-20 11:04:44",3,58,FALSE,4966169.5695739,-1188978.88429093,4966470.54011402,-1188976.92691833,"2013-12-20 11:04:44","2013-12-20 11:20:19",15.5833333333333,308.206105348511,-68.8979263280482,"B2",-1188976.92691833,-1.32365818821566
-8.53396081682862,TRUE,"2013-12-20 13:55:27",3,69,FALSE,4965756.72365983,-1189158.92534312,4965514.41249233,-1188867.25479045,"2013-12-20 13:55:27","2013-12-20 14:10:42",15.25,476.81155981855,20.9534348563781,"B2",-1188867.25479045,-1.33061237052526
-8.53397619824219,TRUE,"2013-12-20 12:07:31",3,62,FALSE,4965725.04914078,-1189091.61434706,4965766.86122355,-1188898.44120912,"2013-12-20 12:07:31","2013-12-20 12:23:11",15.6666666666667,331.004279880921,-11.1222315148089,"B2",-1188898.44120912,-1.32877433818182
-8.53397633046199,TRUE,"2013-12-20 08:29:35",3,48,FALSE,4965974.03513609,-1189223.1144432,4965868.88841677,-1188910.1943708,"2013-12-20 08:29:35","2013-12-20 08:44:58",15.3833333333333,179.989070294576,90.1592648181383,"B2",-1188910.1943708,-1.3280322121587
-8.53400537660439,TRUE,"2013-12-20 11:51:53",3,61,FALSE,4965709.65243735,-1189064.37873324,4966132.40859152,-1188944.56940913,"2013-12-20 11:51:53","2013-12-20 12:07:31",15.6333333333333,447.599128307771,-125.328970743102,"B2",-1188944.56940913,-1.32611213290973
-8.53400557689443,TRUE,"2013-12-20 15:27:15",3,75,FALSE,4965665.28511108,-1189015.33700052,4965782.12065522,-1188904.30743911,"2013-12-20 15:27:15","2013-12-20 15:42:31",15.2666666666667,173.7252510784,-43.1491237058088,"B2",-1188904.30743911,-1.32865995145777
-8.53400912114166,TRUE,"2013-12-20 14:41:23",3,72,FALSE,4965753.78228779,-1189119.12910818,4965790.40648861,-1188905.75640463,"2013-12-20 14:41:23","2013-12-20 14:56:43",15.3333333333333,139.908978586953,-118.074581891757,"B2",-1188905.75640463,-1.32859927346476
-8.53401586429588,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966002.10031742,-1188931.04861762,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,127.113271519024,65.2744495637077,"B2",-1188931.04861762,-1.32705871704273
-8.53401847945873,TRUE,"2013-12-19 10:28:48",1,17,FALSE,4965956.40487615,-1189182.60085043,4966058.9871667,-1188937.95782894,"2013-12-19 10:28:48","2013-12-19 10:44:22",15.5666666666667,212.88950973741,-30.3479028948546,"B2",-1188937.95782894,-1.32664464750384
-8.53401946468331,TRUE,"2013-12-19 06:37:14",1,2,FALSE,4966220.79150644,-1189587.08890645,4966386.59015761,-1188975.7791961,"2013-12-19 06:37:14","2013-12-19 06:52:28",15.2333333333333,266.473393575316,139.129328540134,"B2",-1188975.7791961,-1.32426175050507
-8.53402346104949,TRUE,"2013-12-19 13:36:27",1,29,FALSE,4965636.8900284,-1189271.92238008,4965850.43052937,-1188914.66681248,"2013-12-19 13:36:27","2013-12-19 13:51:58",15.5166666666667,413.458882058988,88.9926632554225,"B2",-1188914.66681248,-1.32816102238677
-8.53402750397637,TRUE,"2013-12-20 13:40:10",3,68,FALSE,4965733.7289656,-1189163.84565141,4965969.88977375,-1188928.97260173,"2013-12-20 13:40:10","2013-12-20 13:55:27",15.2833333333333,329.62128356816,132.718971615318,"B2",-1188928.97260173,-1.32729165695702
-8.53403364157739,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965576.56088152,-1188884.59299403,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,105.295298843704,-72.6630588161731,"B2",-1188884.59299403,-1.33015189944418
-8.5340481753227,TRUE,"2013-12-19 15:10:18",1,35,FALSE,4965686.13799369,-1189203.42344531,4965488.64320757,-1188876.51559703,"2013-12-19 15:10:18","2013-12-19 15:25:49",15.5166666666667,345.050025112244,159.259816925747,"B2",-1188876.51559703,-1.3307897202379
-8.53404877706311,TRUE,"2013-12-21 09:53:22",4,99,FALSE,4966181.83987901,-1189001.84353402,4966147.72937912,-1188952.40527455,"2013-12-21 09:53:22","2013-12-21 10:09:28",16.1,70.3295326145029,127.740876638504,"B2",-1188952.40527455,-1.32599568304967
-8.53406335058852,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966032.70554704,-1188941.21417769,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,110.626784763787,121.942078581448,"B2",-1188941.21417769,-1.32683062219617
-8.5340768267311,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966211.77170697,-1188963.69725156,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,94.5680535355092,144.928463083794,"B2",-1188963.69725156,-1.32552663528229
-8.53407806233514,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4966194.64463706,-1188961.90007169,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,120.697259764206,69.2562244891301,"B2",-1188961.90007169,-1.32565106455613
-8.53410481931808,TRUE,"2013-12-21 06:25:41",4,85,FALSE,4965837.55214523,-1189148.91704429,4966021.60493476,-1188945.74054124,"2013-12-21 06:25:41","2013-12-21 06:40:57",15.2666666666667,255.976524635311,-62.063451024682,"B2",-1188945.74054124,-1.32690657104158
-8.53411044116055,TRUE,"2013-12-20 06:53:48",3,42,FALSE,4966178.47821996,-1189311.99542466,4966367.84256107,-1188986.3544063,"2013-12-20 06:53:48","2013-12-20 07:08:54",15.1,238.090132548074,-150.145231346009,"B2",-1188986.3544063,-1.32438759390802
-8.53411173791467,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966051.6207863,-1188950.16126775,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,89.9479835864569,128.193208534411,"B2",-1188950.16126775,-1.32668745088638
-8.53411472300824,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4965955.75533084,-1188939.55231428,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,125.704793954438,-28.592569881711,"B2",-1188939.55231428,-1.32738438681349
-8.53413414659375,TRUE,"2013-12-21 06:56:04",4,87,FALSE,4965681.12511425,-1189048.35911973,4965646.46362468,-1188906.69674826,"2013-12-21 06:56:04","2013-12-21 07:11:12",15.1333333333333,219.586287950977,-167.916694941345,"B2",-1188906.69674826,-1.32963182902857
-8.53413522480847,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966258.73014352,-1188977.27132877,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,163.247975478316,-6.06354479517665,"B2",-1188977.27132877,-1.32517834045896
-8.53413639181749,TRUE,"2013-12-19 10:44:22",1,18,FALSE,4965872.27195511,-1189124.50223926,4965788.55225297,-1188923.35314304,"2013-12-19 10:44:22","2013-12-19 11:00:07",15.75,162.085666510353,58.6622402569936,"B2",-1188923.35314304,-1.32859805551113
-8.53413748347908,TRUE,"2013-12-19 14:39:05",1,33,FALSE,4965760.24153042,-1189182.84759854,4965452.07774404,-1188884.80755776,"2013-12-19 14:39:05","2013-12-19 14:54:44",15.65,426.604947462239,109.192160467867,"B2",-1188884.80755776,-1.33104537552921
-8.53413995069323,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4966069.41958173,-1188956.15671086,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,23.4384636108977,58.3663825090973,"B2",-1188956.15671086,-1.32655473136938
-8.5341458134827,TRUE,"2013-12-19 10:44:22",1,18,FALSE,4965872.27195511,-1189124.50223926,4965922.45336148,-1188940.07269773,"2013-12-19 10:44:22","2013-12-19 11:00:07",15.75,131.982818942851,38.8798830401933,"B2",-1188940.07269773,-1.32762301893486
-8.53415553473449,TRUE,"2013-12-22 05:55:19",6,114,FALSE,4966044.00609544,-1189230.05028692,4966005.6245742,-1188950.99960287,"2013-12-22 05:55:19","2013-12-22 06:16:43",21.4,244.380243449127,-98.8024590708642,"B2",-1188950.99960287,-1.32701694454002
-8.53416403697737,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965669.06479742,-1188913.47891308,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,13.4193281049251,-161.472599490973,"B2",-1188913.47891308,-1.32946397982323
-8.53417273782845,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4966091.26680043,-1188963.25799691,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,22.4496281599166,138.999972323573,"B2",-1188963.25799691,-1.32639203731772
-8.53417323975334,TRUE,"2013-12-21 09:06:13",4,96,FALSE,4965613.97542682,-1189106.54203367,4965655.97580839,-1188913.26131188,"2013-12-21 09:06:13","2013-12-21 09:22:00",15.7833333333333,197.791479758293,-162.005997532728,"B2",-1188913.26131188,-1.3295581227901
-8.53417361615134,TRUE,"2013-12-20 14:56:43",3,73,FALSE,4965689.52804187,-1189040.78673531,4965889.50099618,-1188940.17320426,"2013-12-20 14:56:43","2013-12-20 15:12:00",15.2833333333333,232.674935533631,119.917120280338,"B2",-1188940.17320426,-1.32785948885697
-8.53417884284598,TRUE,"2013-12-19 07:07:45",1,4,FALSE,4966086.70112273,-1189182.20158921,4966308.07176825,-1188989.05129901,"2013-12-19 07:07:45","2013-12-19 07:22:58",15.2166666666667,300.974630087869,-150.052074071744,"B2",-1188989.05129901,-1.32481442113837
-8.534181984,TRUE,"2013-12-20 15:57:53",3,77,TRUE,4965673.27870813,-1188733.86111435,4965758.00211092,-1188926.21945166,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,210.19069935935,-124.797952028381,"B2",-1188926.21945166,-1.32881499999999
-8.53419318298501,TRUE,"2013-12-19 10:44:22",1,18,FALSE,4965872.27195511,-1189124.50223926,4966009.27973967,-1188956.68856844,"2013-12-19 10:44:22","2013-12-19 11:00:07",15.75,172.892696253213,38.3551025715427,"B2",-1188956.68856844,-1.32698600831727
-8.5341970808336,TRUE,"2013-12-19 14:39:05",1,33,FALSE,4965760.24153042,-1189182.84759854,4966069.19505474,-1188964.12578505,"2013-12-19 14:39:05","2013-12-19 14:54:44",15.65,376.792076090663,132.55635084335,"B2",-1188964.12578505,-1.32654976298664
-8.5342037469289,TRUE,"2013-12-21 08:35:01",4,94,FALSE,4965566.38361406,-1189085.53807384,4965581.0043453,-1188908.90774394,"2013-12-21 08:35:01","2013-12-21 08:50:36",15.5833333333333,251.606944140069,-36.186457679736,"B2",-1188908.90774394,-1.33009992521083
-8.53420644137326,TRUE,"2013-12-20 11:04:44",3,58,FALSE,4966169.5695739,-1188978.88429093,4965896.20860231,-1188945.53825872,"2013-12-20 11:04:44","2013-12-20 11:20:19",15.5833333333333,290.32230722879,-160.564737572366,"B2",-1188945.53825872,-1.32780690748825
-8.53420901464102,TRUE,"2013-12-19 14:23:23",1,32,FALSE,4965718.82670681,-1189183.25598979,4965786.44925861,-1188933.27395587,"2013-12-19 14:23:23","2013-12-19 14:39:05",15.7,258.572644785289,7.58938242067701,"B2",-1188933.27395587,-1.32860496096333
-8.53420961736533,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965839.76379046,-1188939.49043616,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,167.013178130557,-44.0618417106602,"B2",-1188939.49043616,-1.32821709918649
-8.53421632251527,TRUE,"2013-12-21 07:48:24",4,91,FALSE,4965739.45039979,-1189095.93354568,4965793.67066911,-1188935.12719366,"2013-12-21 07:48:24","2013-12-21 08:03:53",15.4833333333333,120.94324040296,164.468738612499,"B2",-1188935.12719366,-1.32855159033919
-8.534220038,TRUE,"2013-12-20 10:49:13",3,57,TRUE,4966075.14834083,-1189056.18449969,4966169.5695739,-1188978.88429093,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,122.027532811824,-47.8814641534982,"B2",-1188978.88429093,-1.32581703999998
-8.53422589852635,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965686.12165643,-1188924.0973743,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,13.0170862060956,-125.499952823358,"B2",-1188924.0973743,-1.32933276489159
-8.53422658544367,TRUE,"2013-12-20 10:33:41",3,56,FALSE,4966063.31618826,-1189297.05572083,4966126.26582117,-1188974.81939522,"2013-12-20 10:33:41","2013-12-20 10:49:13",15.5333333333333,102.873400396209,151.708765917662,"B2",-1188974.81939522,-1.32613125078189
-8.53423558631982,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965430.83243785,-1188896.09205502,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,244.310978064678,-166.628041108875,"B2",-1188896.09205502,-1.3311885779979
-8.53424887128171,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966034.71730443,-1188967.40760477,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,96.8500848004617,-16.0714754595078,"B2",-1188967.40760477,-1.32679455266772
-8.53425786860094,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966166.18711437,-1188983.78934748,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,44.7519177379086,19.2648163298954,"B2",-1188983.78934748,-1.32583727054452
-8.53425792595775,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4965925.04939312,-1188956.06030449,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,183.366953350945,46.8090665034032,"B2",-1188956.06030449,-1.32759118212979
-8.53425804390299,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965221.2452031,-1188875.1312518,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,454.911303260116,128.692757732759,"B2",-1188875.1312518,-1.33271051979045
-8.53426000005339,TRUE,"2013-12-21 09:53:22",4,99,FALSE,4966181.83987901,-1189001.84353402,4966229.72392617,-1188991.39630145,"2013-12-21 09:53:22","2013-12-21 10:09:28",16.1,52.9122552637464,144.952747252237,"B2",-1188991.39630145,-1.32537489493237
-8.53427277816485,TRUE,"2013-12-20 14:56:43",3,73,FALSE,4965689.52804187,-1189040.78673531,4965907.94724709,-1188956.17159611,"2013-12-20 14:56:43","2013-12-20 15:12:00",15.2833333333333,241.465136571605,-5.84273070002575,"B2",-1188956.17159611,-1.32771386013753
-8.53427370387097,TRUE,"2013-12-21 05:55:19",4,83,FALSE,4966110.6742941,-1189153.05437548,4966248.87031624,-1188995.51651713,"2013-12-21 05:55:19","2013-12-21 06:10:27",15.1333333333333,191.726549369102,-118.614676728187,"B2",-1188995.51651713,-1.32523405231699
-8.53427470735141,TRUE,"2013-12-20 10:33:41",3,56,FALSE,4966063.31618826,-1189297.05572083,4966161.39895449,-1188985.59503676,"2013-12-20 10:33:41","2013-12-20 10:49:13",15.5333333333333,120.843292361058,107.437970942626,"B2",-1188985.59503676,-1.32587015109068
-8.53428224521042,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966081.05843968,-1188977.40846161,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,50.4872230955227,27.7691306749222,"B2",-1188977.40846161,-1.32645363376954
-8.53428437851998,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4966082.08198389,-1188977.82473693,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,7.01413292858119,144.664902421807,"B2",-1188977.82473693,-1.32644594252027
-8.53429886637461,TRUE,"2013-12-19 06:37:14",1,2,FALSE,4966220.79150644,-1189587.08890645,4966246.27455365,-1188998.73927181,"2013-12-19 06:37:14","2013-12-19 06:52:28",15.2333333333333,187.392483250776,76.8326097950588,"B2",-1188998.73927181,-1.325250024533
-8.53430612525318,TRUE,"2013-12-19 06:52:28",1,3,FALSE,4966082.68940882,-1189184.39098089,4966050.07581613,-1188977.18644287,"2013-12-19 06:52:28","2013-12-19 07:07:45",15.2833333333333,207.593007242959,-155.351079286253,"B2",-1188977.18644287,-1.32667622647053
-8.53430629897459,TRUE,"2013-12-21 09:37:41",4,98,FALSE,4966125.23860415,-1189124.50197509,4966048.51905071,-1188977.03168426,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,80.6319897304382,27.9615410033572,"B2",-1188977.03168426,-1.32668752954765
-8.53430767730861,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966039.80540086,-1188976.22227005,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,69.9487630733474,40.2897650783877,"B2",-1188976.22227005,-1.32675074913938
-8.53430815286685,TRUE,"2013-12-20 10:33:41",3,56,FALSE,4966063.31618826,-1189297.05572083,4966126.14717952,-1188986.22051447,"2013-12-20 10:33:41","2013-12-20 10:49:13",15.5333333333333,94.0355926777199,-55.7096068355044,"B2",-1188986.22051447,-1.32612268821527
-8.53431433953861,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4966067.649777,-1188980.35744415,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,7.64190028187411,-40.6467169672167,"B2",-1188980.35744415,-1.32654745298785
-8.53432725552897,TRUE,"2013-12-20 09:00:27",3,50,FALSE,4965554.15527096,-1189080.49539973,4966080.70505679,-1188983.66665099,"2013-12-20 09:00:27","2013-12-20 09:16:02",15.5833333333333,527.654206303466,-131.882179677529,"B2",-1188983.66665099,-1.32645100297963
-8.53432987377388,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966132.79164889,-1188990.0245066,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,40.4383393130184,-175.329731152338,"B2",-1188990.0245066,-1.32607184997375
-8.53434483345014,TRUE,"2013-12-20 08:29:35",3,48,FALSE,4965974.03513609,-1189223.1144432,4965961.62900034,-1188972.42966352,"2013-12-20 08:29:35","2013-12-20 08:44:58",15.3833333333333,84.7605123504943,33.1336175033003,"B2",-1188972.42966352,-1.32731507521849
-8.5343483723785,TRUE,"2013-12-20 10:49:13",3,57,FALSE,4966075.14834083,-1189056.18449969,4965947.2730536,-1188971.27361969,"2013-12-20 10:49:13","2013-12-20 11:04:44",15.5166666666667,128.101566742637,-59.7497066512398,"B2",-1188971.27361969,-1.32741908536588
-8.53435517084815,TRUE,"2013-12-21 06:25:41",4,85,FALSE,4965837.55214523,-1189148.91704429,4965924.76853194,-1188969.63644236,"2013-12-21 06:25:41","2013-12-21 06:40:57",15.2666666666667,176.986110648752,151.851954384341,"B2",-1188969.63644236,-1.32758198843674
-8.53435836216112,TRUE,"2013-12-20 11:36:17",3,60,FALSE,4965826.90535757,-1189088.91555184,4965810.57466212,-1188956.9482475,"2013-12-20 11:36:17","2013-12-20 11:51:53",15.6,108.664625707786,114.818988696026,"B2",-1188956.9482475,-1.32841222417612
-8.53436247013951,TRUE,"2013-12-19 11:00:07",1,19,FALSE,4965762.00767769,-1189062.14354171,4966108.12942948,-1188991.74924952,"2013-12-19 11:00:07","2013-12-19 11:15:51",15.7333333333333,396.048558127169,-156.572082150299,"B2",-1188991.74924952,-1.32624746306808
-8.53436810943896,TRUE,"2013-12-20 11:04:44",3,58,FALSE,4966169.5695739,-1188978.88429093,4966138.25636237,-1188996.00392002,"2013-12-20 11:04:44","2013-12-20 11:20:19",15.5833333333333,56.7372191192172,102.686400926844,"B2",-1188996.00392002,-1.32602768425891
-8.53437272915704,TRUE,"2013-12-20 11:36:17",3,60,FALSE,4965826.90535757,-1189088.91555184,4965867.00853634,-1188965.44983008,"2013-12-20 11:36:17","2013-12-20 11:51:53",15.6,106.748268501957,-36.5134458206059,"B2",-1188965.44983008,-1.3280000836173
-8.53437277780846,TRUE,"2013-12-21 07:32:58",4,90,FALSE,4965670.64313816,-1189121.31815968,4966006.95973724,-1188981.55440348,"2013-12-21 07:32:58","2013-12-21 07:48:24",15.4333333333333,355.234349393353,176.25701105783,"B2",-1188981.55440348,-1.32698213052006
-8.534374013,TRUE,"2013-12-21 09:37:41",4,98,TRUE,4966125.23860415,-1189124.50197509,4966181.83987901,-1189001.84353402,"2013-12-21 09:37:41","2013-12-21 09:53:22",15.6833333333333,135.088135801896,67.2407222576197,"B2",-1189001.84353402,-1.32570999999998
-8.53437710949321,TRUE,"2013-12-19 09:10:53",1,12,FALSE,4965960.23112836,-1189315.28180837,4966128.68864906,-1188996.16283808,"2013-12-19 09:10:53","2013-12-19 09:26:35",15.7,316.067154559974,-143.504584521277,"B2",-1188996.16283808,-1.32609623459673
-8.53438112080826,TRUE,"2013-12-20 11:51:53",3,61,FALSE,4965709.65243735,-1189064.37873324,4966162.53028911,-1189000.61701649,"2013-12-20 11:51:53","2013-12-20 12:07:31",15.6333333333333,461.929499809832,81.8796998629101,"B2",-1189000.61701649,-1.32584962561346
-8.53439214094941,TRUE,"2013-12-21 07:48:24",4,91,FALSE,4965739.45039979,-1189095.93354568,4965627.52730013,-1188940.62149643,"2013-12-21 07:48:24","2013-12-21 08:03:53",15.4833333333333,151.843460987953,8.68274360244646,"B2",-1188940.62149643,-1.32973975921006
-8.53439275870143,TRUE,"2013-12-19 08:08:53",1,8,FALSE,4966075.04383112,-1189260.48249308,4965963.94524315,-1188979.40277124,"2013-12-19 08:08:53","2013-12-19 08:24:20",15.45,334.706852615407,121.28966392094,"B2",-1188979.40277124,-1.32729269004177
-8.53439329413641,TRUE,"2013-12-19 13:20:53",1,28,FALSE,4965707.78816025,-1189213.74936613,4966231.45947871,-1189010.24967629,"2013-12-19 13:20:53","2013-12-19 13:36:27",15.5666666666667,585.4094752286,-150.333048737375,"B2",-1189010.24967629,-1.32534686828106
-8.53440374687688,TRUE,"2013-12-21 10:25:15",4,101,FALSE,4966099.40406398,-1189052.39424986,4966083.7065535,-1188994.71627021,"2013-12-21 10:25:15","2013-12-21 10:41:09",15.9,23.9763820609301,-66.8304468301561,"B2",-1188994.71627021,-1.32642033267843
-8.53440791001067,TRUE,"2013-12-21 09:53:22",4,99,FALSE,4966181.83987901,-1189001.84353402,4966277.0648472,-1189017.54126327,"2013-12-21 09:53:22","2013-12-21 10:09:28",16.1,95.294214881341,-6.32131010325378,"B2",-1189017.54126327,-1.32501347422373
-8.53440906604767,TRUE,"2013-12-21 09:53:22",4,99,FALSE,4966181.83987901,-1189001.84353402,4966171.34508269,-1189005.54174399,"2013-12-21 09:53:22","2013-12-21 10:09:28",16.1,13.4221051994673,102.999475290286,"B2",-1189005.54174399,-1.32578228249205
-8.53441069000969,TRUE,"2013-12-20 15:27:15",3,75,FALSE,4965665.28511108,-1189015.33700052,4965588.1867433,-1188938.69243444,"2013-12-20 15:27:15","2013-12-20 15:42:31",15.2666666666667,121.715793160839,-161.106044489247,"B2",-1188938.69243444,-1.33002377177537
-8.53441155168507,TRUE,"2013-12-19 09:10:53",1,12,FALSE,4965960.23112836,-1189315.28180837,4966341.13090688,-1189025.42079911,"2013-12-19 09:10:53","2013-12-19 09:26:35",15.7,449.234994072768,88.5234066657133,"B2",-1189025.42079911,-1.32454707911295
-8.53441171259413,TRUE,"2013-12-21 09:53:22",4,99,FALSE,4966181.83987901,-1189001.84353402,4966173.11806715,-1189006.11606026,"2013-12-21 09:53:22","2013-12-21 10:09:28",16.1,11.6961966319866,-173.516812828693,"B2",-1189006.11606026,-1.32576908097959
-8.53441594477898,TRUE,"2013-12-20 15:57:53",3,77,FALSE,4965673.27870813,-1188733.86111435,4965623.6196745,-1188943.50306859,"2013-12-20 15:57:53","2013-12-20 16:13:11",15.3,52.5808238415108,47.4588226073995,"B2",-1188943.50306859,-1.32976543216337
-8.534418694722,TRUE,"2013-12-21 07:48:24",4,91,FALSE,4965739.45039979,-1189095.93354568,4965507.73712962,-1188930.55983004,"2013-12-21 07:48:24","2013-12-21 08:03:53",15.4833333333333,257.656498218084,-97.841977646642,"B2",-1188930.55983004,-1.33060802538861
-8.53442183143223,TRUE,"2013-12-20 15:12:00",3,74,FALSE,4965870.73294459,-1189059.12043278,4965850.52915685,-1188970.42566243,"2013-12-20 15:12:00","2013-12-20 15:27:15",15.25,49.246536205552,-48.271949131266,"B2",-1188970.42566243,-1.32811427503203
-8.53443122403458,TRUE,"2013-12-21 11:12:46",4,104,FALSE,4966073.76142074,-1189169.93315369,4966163.44643282,-1189007.7340103,"2013-12-21 11:12:46","2013-12-21 11:28:33",15.7833333333333,204.491344712542,-67.9982556779426,"B2",-1189007.7340103,-1.32583717227854
